nameGiven,age_last_game,career_length
"Thomas Francis Aloysius",28,6
"Malcolm Wayne",27,6
"Henry Propert",26,6
"Theodore Harrison",30,6
"Vallie Ennis",30,6
"Angel Santos",31,6
"James Corbette",33,6
"Arthur Augustus",31,6
"Timothy Scott",29,6
"Bradley Ross",31,6
"Andrew James",33,6
"Robert Randolph",32,6
John,30,6
"Harold Franklin",30,6
"Edward Lorenz Sebastian",29,6
"Ross Emil",28,6
"Nicholas Andrew",30,6
Alcides,27,6
"Marco Rene",31,6
"Seth Michael",29,6
"Uriah L. P.",28,6
"Nicholas R.",28,6
"Robert Roy",29,6
"William Lee",32,6
"Jacob S.",30,6
"Francis John",30,6
"Edward Paul",28,6
"Michael Dennis",28,6
"Joseph Ignatius",27,6
"Daniel Michael",31,6
"Charles William",31,6
"Robert Taylor",32,6
"James G.",26,6
"Marvis Edwin",31,6
"Benjamin Cooper",29,6
"Russell William",32,6
"Leonard Norris",26,6
"William Dexter",28,6
"Terrence Edward",31,6
"Louis Benjamin",31,6
"Gary Wayne",32,6
"John Vincent",31,6
"Howard Earl",26,6
"Walter Edward",30,6
"James Riley",34,6
"Owen Lacey",29,6
"Vernon Gordon",26,6
"Bradley Ryan",29,6
"Edward L.",32,6
"Michael Edwin",32,6
"Arnesta Joe",29,6
Milton,32,6
"Richard Blackwell",30,6
"Jesus Jesse",31,6
"Ramon Antonio",28,6
"Brett M.",31,6
"James Andrew",28,6
"Brent Robert",29,6
"Aubrey Lee",31,6
"John David",30,6
"John Richard",27,6
"Gary Edward",28,6
"Lester Stanley",28,6
"Lewis Thomas Leyton",26,6
"Christopher Ryan",30,6
"Samuel Braxton",33,6
"Paul Robert",28,6
"John Robert",29,6
"Rodney Joe",26,6
"Marcus William",29,6
"Robert James",29,6
"Conor Michael",27,6
"Robert William",30,6
"Hector C.",30,6
"Frederick Monroe",32,6
"James Joseph",30,6
"John W.",NULL,6
Alban,31,6
"Ryan David",30,6
"Jose Luis",33,6
Leonardo,30,6
"Jesse Lemar",31,6
"Carlos Eduardo",28,6
"Giovany Aramis",29,6
"Jose Rafael",27,6
"Julio Cesar",30,6
"Wiklenman Vicente",32,6
"Danny Kay",28,6
"Thomas Aloysius",34,6
"Charles Harvey",29,6
"Billy Cordell",29,6
"David Alejandro",26,6
"Gene Leroy",30,6
"Khalil Thabit",29,6
"Douglas Lee",30,6
John,30,6
"Gabriel Jordan",30,6
"Louis Joseph",28,6
"Yamid Salcedo",28,6
"Donald Antone",26,6
"Robert Houston",27,6
"Edward Louis",30,6
"George William",28,6
"William Harry",31,6
"Justin Michael",32,6
"Ronald Garry",30,6
"Harry Aloysius",31,6
"Todd Michael",33,6
"John Doolittle",33,6
"Alan Robert",31,6
"Charles Russell",33,6
"Richard Joseph",31,6
"Larry Duane",29,6
"Charles William",28,6
William,33,6
"Charles William",30,6
"Tyrone Eugene",30,6
"Gregory Wade",31,6
"Chalmer Luman",32,6
"Roric Edward",31,6
"Michael Edward",34,6
"John Aloysius",31,6
"Winfield Scott",30,6
"Joseph Hilarian",35,6
"Edward Marvin",28,6
"John J.",25,6
"David Wallace",31,6
"Scott Mathew",29,6
"Charles Robert",28,6
"Jeremy Ryan",28,6
"Runelvys Antonio",30,6
"Jonathan Alejandro",29,6
Yoslan,33,6
"Dennis Dean",33,6
"Thomas Eugene",33,6
"Shea Matthew",32,6
"Andrew Jay",30,6
"Glen Frederick",28,6
"Clell Lavern",30,6
"Luke Anthony",30,6
"William Leopold",30,6
"George C.",32,6
"Ray Arthur",29,6
"Edward Edgar",35,6
"John Burnette",32,6
"Charles Jacob",28,6
"Mark Harold",31,6
"James Wesley",27,6
"Gail Eason",31,6
"Ricky Neal",31,6
"Anthony Darrin",25,6
"David Alan",32,6
"Byron Simon",27,6
"Paul Wesley",28,6
Kenneth,29,6
"Clarence Bill",30,6
"Charles Lynn",30,6
"Michael Kale",32,6
"Phillip Lee",27,6
"Keith Wills",29,6
"Nicholas John",31,6
"Alva Russell",33,5
Joseph,26,5
"Ian M.",29,5
"Joseph Neal",27,5
"Blake Robert",27,5
"Michael Anthony",28,5
"George Emerson",26,5
"Walter Raleigh",36,5
"Robert Daniel",25,5
"Robert Bernard",33,5
"Frank Edward",30,5
"Leonard Edward",30,5
"Craig Allen",31,5
"John Douglas",29,5
John,27,5
Joseph,28,5
"James Augustus",29,5
"John Henry",28,5
"Jerome Willis",29,5
"William Carl",28,5
"Kelly Daniel",29,5
"Robert Alan",26,5
"Travis Corey",36,5
"Brian Matthew",31,5
"Thomas Earl",30,5
"David Shelley",33,5
"Michael Dennis",29,5
"Michael Glen",29,5
"Todd Franklin",27,5
Erubiel,31,5
"Jerome Mathew",29,5
"Benjamin Franklin",26,5
"James Henry",26,5
"William Moffat",26,5
"Albert George",29,5
"Welton Claude",34,5
"Frederick George",28,5
"Francis Rogers",28,5
"Jason Jerome",30,5
"Charlie August",27,5
"Charles Dewie",27,5
"John Wayne",27,5
"Roger Farrell",27,5
"Alexander Jose",27,5
"Charles Abraham",32,5
"Samuel James",29,5
"William Mays",33,5
"James Burke",29,5
"Junior Francisco",26,5
Neftali,26,5
"Oscar Emil",29,5
"John Frederick",31,5
"Cecil Benoni",27,5
Osvaldo,32,5
Sergio,28,5
"John Joseph",27,5
"Nathan Patrick",31,5
"Casey Michael",30,5
Alfredo,30,5
"Luis R.",33,5
"James Leroy",30,5
"Harold Wilson",31,5
"Henry William",27,5
"Weston Dickson",33,5
"Douglas Wildes",30,5
"Leslie Fletchard",32,5
"Jesus Miguel",27,5
"Cole Tyler",28,5
"Robert Nathan",30,5
"Elmer Ellsworth",29,5
"Steven Raymond",28,5
"John Joseph",27,5
"Joseph Anthony",28,5
"Earl Coleman",30,5
"Juan Ramon",27,5
"Arthur Louis",33,5
"John Henry",32,5
"Hershell Baskin",29,5
"David Richard",31,5
"David James",27,5
"Richard James",29,5
"Carl David",29,5
"Jeffrey Joseph",31,5
"Fabian Sebastian",29,5
"Jaime Omar",27,5
"Daniel Lewis",30,5
"Terrence Lee",33,5
"Theodore Jared",26,5
"Rodney Earl",28,5
Michael,32,5
"Dale Dudley",29,5
"Geoffrey Michael",32,5
"Craig Alan",30,5
"Robert Peter",31,5
Albert,31,5
"Franklyn Miguel",28,5
"John Russell",33,5
Geronimo,32,5
"Christopher Paul",31,5
"William Vincent",29,5
"Billy James",27,5
"Jerry Leroy",32,5
"Wayne Maurice",29,5
"Alberto Ramon",30,5
"Denio Mariano",26,5
"Enrique Cesar",28,5
"Gregory Bryant",24,5
"Thomas Patrick",29,5
"Henry Frank",35,5
"Michael Frederick",29,5
"Mauro Paul",28,5
Kyle,30,5
"Gary George",30,5
"Andrew Mulligan",32,5
"Fred Allen",30,5
"Gary Allan",30,5
"Sean William",32,5
"Tyler Scott",28,5
"Lucas John",30,5
"William Briley",26,5
"Oscar Ray",32,5
"Donald Dexter",30,5
"Joaquin Fernando",28,5
"Jesus Antonio",30,5
"George Silas",27,5
"Thomas Francis",31,5
"Robert James",30,5
"Jeffrey Robert",27,5
"Joel Ryan",31,5
"Roy Emil Frederick",28,5
"James Warren",29,5
"Travis Boyd",30,5
"Matthew Reid",28,5
"Robert Ned",29,5
"Anthony Spencer",29,5
"Clinton Clarence",30,5
"Michael Joseph",28,5
"Charles Morton",27,5
"Robert Keller",28,5
"Arnold George",27,5
"Clemens Raymond",29,5
"George John",33,5
"William Hildreth",30,5
"Thorndike Proctor",31,5
"Brett Gregory",30,5
"Ronald Jeffrey",28,5
"Thomas Kenneth",31,5
"James Harding",25,5
Olaf,29,5
"Oscar Eduardo",28,5
"John Michael",26,5
"Anderson Mejia",27,5
"Luis Armando",28,5
Michel,31,5
"Silas Clarke",24,5
"George A.",NULL,5
"James Gregory",29,5
"James Edward",29,5
"Nathan Woodhull",32,5
"Hugh Jenkin",30,5
"Shawn Patrick",28,5
"Michael P.",NULL,5
"James Urban",28,5
"Derek Lane",27,5
"Christopher Michael",30,5
"Robert Nelson",32,5
"Bruce Ernest",25,5
"Wilbur Leon",29,5
"Michael Wayne",30,5
"Wilbert William",28,5
"John Raymond",33,5
"Daniel Claiborne",27,5
"David Gregory",30,5
Albert,35,5
"William Fenton",32,5
"Gordon William",30,5
"Herbert Harrison",25,5
"Charles Barthell",30,5
Orber,27,5
"Joseph Michael",33,5
"Willard Blackmer",38,5
"William Lee",25,5
"Dustin Aaron",30,5
"Walter Frederick",30,5
"Paul Richard",29,5
"Raymond Earl",29,5
"Darryl DeWayne",27,5
"Lyle Joseph",32,5
"Richard Charles",29,5
"Pedro Javier",27,5
"Peter Daniel",29,5
"Cornelius B.",26,5
"Edward James",26,5
"Calvin Duane",33,5
"Heath Robertson",29,5
Larry,26,5
"George D.",28,5
"Ralph Edward",28,5
"Aaron Kenneth",27,5
"Christopher William",28,5
"Michael Timothy",26,5
"Raymond Edmond",30,5
"Robert Marcel",31,5
"John Henry",26,5
"Joseph Hunt",25,5
"Ronald Alvin",28,5
"John Charles",30,5
"Marc Alexander",25,5
"Chester Raymond",34,5
Fred,28,5
"Dustin David",29,5
"Jeremiah Henry",26,5
"Daniel Edmund",27,5
"David Stefan",29,5
"Louis Alexander",30,5
"Jonathan Keith",28,5
"William Smith",30,5
"William Darby",29,5
"Michael Patrick",30,5
"Chad Wayne",28,5
"Federico Emilio",38,5
"Scott Matthew",26,5
"Garrett Andrew",28,5
"Karl Arthur",26,5
"John James",28,5
"Kevin Leonard",30,5
"James Champlin",32,5
"Sean Daniel",27,5
Dave,30,5
"Thomas Llewellyn",30,5
"Micah Burton",29,5
"Raymond Francis",32,5
"Dennis Ray",29,5
"Karl Douglas",28,5
"Philippe Rausac",28,5
"Lowell Raymond",27,5
"Frank Richard",32,5
"Kelly Jay",30,5
"Robert Allen",29,5
"Gerardo Enrique",27,5
"Roy Robert",31,5
"Kenneth Brian",29,5
"Michael George",29,5
"Xavier Brooks",29,5
"Roger Allen",30,5
"Frederick Thomas",31,5
"George Thomas",29,5
"James Madison",29,5
Adalberto,28,5
"Ramiro Gauna",29,5
"Brad Lee",29,5
"James Elsworth",25,5
"Carlos Gross",29,5
"William Patrick",31,5
"James Niels",28,5
"Charles Edward",28,5
"Arthur Thomas",28,5
"Cornelius Carmen",35,5
"Jason Lloyd",30,5
"Wiley Harold",29,5
"Charles Thomas",32,5
"Marino Paul",30,5
"William Morris",24,5
"Joseph Benjamin",33,5
"Alfred James",31,5
William,29,5
"John Sigmund",25,5
"Hugh Reid",38,5
"Raymond Herman",27,5
"Frederick Alfred",25,5
"Aaron Andermon",27,5
"Richard Twilley",32,5
"Gerald Dempsey",27,5
"Louis Thomas",26,5
Hosken,28,5
"Michael Thomas",30,5
"Jason Orville",30,5
Ariel,31,5
"James Thompson",33,5
"David Kent",31,5
"Thomas Francis",23,5
"Francis Ralph",31,5
"Thomas Raymond",28,5
"Patrick James",NULL,5
"Carlos Narcis",28,5
"John Andrew",28,5
"Charles David",30,5
Mario,28,5
Roberto,28,5
Cesar,30,5
"Thomas H.",26,5
"Colby Ryan",28,5
"William Joshua",27,5
"Robert Edwin",27,5
"William Wright",32,5
"Thomas Henry",29,5
"Kevin Michael",29,5
"Nolan G.",30,5
"Gregory Adam",28,5
"Kenneth Lee",29,5
"Dennis Joseph",28,5
"Harold Housten",30,5
"Lee Edward",28,5
"Woodrow Earl",28,5
"Emory Elmo",30,5
"Matthew Paul",25,5
"Roger Royce",29,5
Armando,32,5
"Wallace Reid",27,5
"Lewis Elmer",32,5
"Wilbur Charles",32,5
"Preston James",27,5
"Richard Wayne",29,5
"Willis Augusto",29,5
"William Joseph",26,5
"Craig George",29,5
"Humberto Valentino",30,5
"Jeffrey Mark",30,5
"Shane Michael",29,5
"John Loy",28,5
Fernando,30,5
"Joshua James",31,5
"Esmil Antonio",29,5
"Kevin Andrew",30,5
Enrique,35,5
"Angel Ramon",31,5
"Floyd Robert",27,5
"Luther Franklin",27,5
"Victor Joseph",30,5
"Joshua Matthew",28,5
"Marc Walter",29,5
"Argenis Antonio",26,5
"William Franklin",33,5
"Ronald Edward",29,5
"John Henry",31,5
"John Doward",28,5
"William Florine",29,5
"Michael Edward Brett",27,5
"James I.",NULL,5
"Guerrant McCurdy",29,5
"Jeffrey Scott",34,5
"Jordan James",28,5
"William Joseph",30,5
Charles,31,5
"Daniel Louis",26,5
"Peter Joseph",23,5
"Louis W.",27,5
"Michael Ralph",31,5
"Howard Henry",26,5
"Donald Bernard",31,5
"Ralph Robert",29,5
"Thomas Gordon",29,5
"Thomas Edward",35,5
"Robert Bush",28,5
"Christopher Jon",28,5
"James Patrick",26,5
"Kevin John",30,5
"Fernando Alfredo",28,5
"Walter Anthony",28,5
"Edward William",23,5
"Bayard Heston",29,5
"Donald Wellington",28,5
"Frederick Lander",29,5
"Samuel Elmer",30,5
"Ryan Nelson",30,5
"Roland Frank",29,5
"Christopher Bob",29,5
"Charles Jessamine",27,5
"Joseph Clark",28,5
"Alvis Newman",28,5
"Kenneth Lawrence",30,5
Jeremiah,NULL,5
"John Richard Joseph",30,5
"James Neamon",27,5
"Timothy James",27,5
"Adam Davis",34,5
Hideki,33,5
"James Benner",28,5
"Louis Clarence",28,5
"Ronald Harris",26,5
"Charles Wesley",27,5
"Charles Hamilton",29,5
"Cleo Joel",33,5
"Paul Ryan",30,5
"John Edward",30,5
"Henry W.",33,5
Stanley,28,5
"Joseph Daniel",28,5
"James Douglas",29,5
"Robin Christopher",29,5
John,29,5
Alfonso,30,5
Jose,31,5
"Christopher Dalton",30,5
Clifford,35,5
"Larry Doby",27,5
"Ellis Walter",24,5
"James Tilford",25,5
"Michael Carl",26,5
"Joseph Stacy",29,5
"Terry Lee",30,5
"William Timothy",30,5
"Tracy Donald",30,5
"Alfred Henry",31,5
Edwin,28,5
"Randall Scott",29,5
"Theodore Stanley",24,5
"Robert Francis",30,5
"David Edwin",25,5
"Robert Charles",37,5
"Shawn Andrew",30,5
"John Francis",25,5
"Joseph Henry",32,5
"Kenneth Alphonso",26,5
"Michael Raymond",28,5
"William Gorman",28,5
"Gerald Tennyson",27,5
"Joseph William",26,5
Sun-Woo,29,5
"Michael Arthur",30,5
"Matthew John",28,5
"Daniel Victor",28,5
"Robert Christian",27,5
"William Christopher",29,5
"Richard Jerome",26,5
"Stephen Joseph",27,5
"Floyd Myron",26,5
"John Charles",28,5
"Russell Jay",30,5
"Aaron Steven",28,5
"Joseph Henry",32,5
"Robert Eugene",28,5
"Richard Anthony",29,5
Marvin,26,5
"Norman Howard John",32,5
"Daniel James",27,5
"Mathew A.",26,5
William,29,5
"John Charles",25,5
"James Sanford",33,5
"Brooks Ulysses",35,5
"Luis Enrique",28,5
"Frederick Francis",26,5
"Ernest Holford",26,5
"Joseph Henry",30,5
"Louis Alfred",33,5
"Paul Eugene",32,5
"Charles Larry",32,5
"John Frank",28,5
"Mark David",31,5
"David Paul",31,5
Maximino,28,5
"Barry Lee",30,5
"Roy Reid",28,5
"Frederick Miller",27,5
"James Martin",29,5
"Richie Todd",32,5
"Edward Morgan",28,5
"Brent Stuart",29,5
"Edward Karl",26,5
"Patrick Alan",29,5
"Mark Travis",32,5
"Jon Gregory",30,5
"Jack Napier",28,5
"Jose Manuel",29,5
"Adam A.",27,5
"Thomas Joseph",26,5
"Richard Frank",29,5
"Victor Alvin",28,5
"William Douglas",31,5
Aquilino,33,5
Mendy,30,5
"Jonathan Sean",32,5
"Rafael Urbano",27,5
"Japhet Monroe",30,5
"Harry Pratt",27,5
"Richard Eugene",32,5
"Robert Joseph",31,5
"Kenneth Purvis",31,5
"Felix Thaddeus",29,5
Joseph,24,5
"Clarence James",30,5
"Edward William",29,5
"Calvin Gregory",27,5
"William J.",26,5
"Harl Vestin",29,5
"George Henry",28,5
Arthur,28,5
"James Thomas",31,5
"Michael John",32,5
"Mitchell William",30,5
"Forrest Harry",31,5
"Frederick Charles",28,5
"Gary Wayne",30,5
"Carlos Luis",33,5
"Robbin Dale",27,5
"Harold Carl",29,5
"Jose Manuel",25,5
"Philip Anthony",29,5
"Fred J.",29,5
"James H.",27,5
"Michael R.",26,5
"Thomas Edward",29,5
"Richard Burton",27,5
"Michael Warren",30,5
"David Lewis",30,5
"William Riddle",34,5
"Norberto Enrique",32,5
"Donald Renie",29,5
"Shairon Martis",26,5
"Michael Paul",29,5
"John Thomas",29,5
"Henry Antonio",29,5
"Ruben Amaury",26,5
"Scott William",27,5
"Brian Robert",27,5
"Leonard James",32,5
"John Claiborn",30,5
"James Walter",33,5
"John Lewis",28,5
"Melvin Leonard",26,5
"James Clement",30,5
"Paul Michael",29,5
"James Eugene",24,5
"Algernon Griggs",32,5
"John Dickson",29,5
"Thomas Raymond",33,5
"Hervey McDowell",29,5
"Kyle William",29,5
"Andrew Stefan",27,5
"Daniel Eugene",29,5
"William Henry",27,5
"John Charles",27,5
"George Washington",33,5
"Mickey C.",26,5
"Ryan Byron",30,5
"Thomas Patrick",27,5
"Martin Joseph",29,5
"Timothy Allen",31,5
"James McCutchen",26,5
"Walter Thomas",30,5
"Jefferson Alan",31,5
"Michael Duane",28,5
"Francis E.",29,5
"William Patrick",24,5
"Robert Andrew",27,5
"George Clinton",30,5
"Russell Harlan",28,5
"Samuel Elias",29,5
"Mark D.",29,5
"Francisco Javier",25,5
"Mitchell Wade",30,5
"Henry Felipe",28,5
"Olise Cla",26,5
"Leonard Richard",30,5
Alexander,27,5
"Daniel Livingston",29,5
"Jose Manuel",28,5
"Edwin Collins",29,5
"James Matthew",32,5
"Frank Aloyvisous",24,5
"Otis Louis",31,5
"Travis Eugene",29,5
"John Alexander",30,5
"Bradley Aaron",29,5
Everett,31,5
"Robert Vance",31,5
"Paul Michael",31,5
"Dustan Kyle",31,5
Islay,30,5
"Ramon Segundo",27,5
"Adam Ross",30,5
"Robert Barry",27,5
"William Austin",29,5
"Edward Christopher",26,5
"John H.",32,5
"Joseph Todd",30,5
"William Anthony",28,5
"George Washington",30,5
"Jason William",33,5
"Tony Marcel",31,5
"Michael Robert",29,5
"William Franklin",30,5
"Gordon Leigh",30,5
Douglas,32,5
"Yale Yeastman",28,5
"Earl Leonard",31,5
"George Henry",31,5
"Michael Anthony",28,5
"Paul Leslie",27,5
"Ian Dante",28,5
"Billy Lee",29,5
"Dennis Elwood",27,5
"Joseph Blase",28,5
"Glenn Edward",28,5
"George Herman",33,5
"Evan Tracy",28,5
"Craig N.",30,5
Charles,30,5
"Jason Wayne",28,5
"David William",30,5
"James Walter",28,5
"Edward Lee",25,5
"Ricky L.",32,5
"Pedro Angel",29,5
"Marlin Henry",36,5
"Robert Andrew",30,5
"Everett James",30,5
Cory,30,5
"Marc Cooper",29,5
Makoto,27,5
"Ernest Evar",31,5
"Anthony Ray",29,5
"Charles Joseph",24,5
"Ricky Joe",31,5
"Jon Michael",29,5
"Leonard Brodbeck",28,5
"Jeffrey Eugene",32,5
"Jack Gerard",32,5
"Edward Christopher",29,5
"James Ray",30,5
"Kenneth Ray",30,5
Willy,28,5
"Carl Means",29,5
"James Harry",32,5
"Samuel Douglas",30,5
Junichi,28,5
"Taylor Hill",30,5
Michael,28,5
"Thomas John",31,5
"John Kinley",27,5
"Scott Ray",31,5
"Dale Scott",33,5
"Joshua Michael",27,5
"Andres Perez",26,5
"Michael Clete",29,5
"Thomas Robert",26,5
"Bradley Joseph",28,5
"Donald Newlin",30,5
"Rupert Lockhart",29,5
Louis,27,5
"Michael Richard",29,5
"Jay Lindsey",28,5
"James Arthur",31,5
"Christopher Steven",26,5
"Osborne Llewellyn",30,5
"James Richard",32,5
"Timothy Lee",31,5
"Charles Julius",31,5
"Carlos Ephriam",31,5
"Louis Eugene",35,5
John,27,5
"James Joseph",27,5
"Frederick S.",NULL,5
"Richard Alan",28,5
"Ramon Jose",30,5
"Michael J.",NULL,5
"Thomas John",26,5
"Matthew P.",27,5
"Justin Matthew",29,5
"George Frederick",27,5
"James Vernon",28,5
"Robert George",32,5
Koji,39,5
"Timothy Brian",30,5
"William Michael",33,5
"Marc Christopher",29,5
"Julio Enrique",27,5
"Henricus Nicolas",27,5
"David Thomas",30,5
"Cecil Porter",26,5
"William Walter",28,5
"Donald Tyrone",29,5
"Jean Louis",29,5
"John C.",29,5
"Oscar Eduardo",26,5
"Joseph Paul",31,5
"John David",32,5
"George Stephen",29,5
"Douglas Michael",28,5
"Gary Edward",30,5
"Kevin Michael",28,5
"Frederick Mitchell",31,5
"Neil Martin",29,5
"Robert Thomas",28,5
"Leslie Dale",31,5
"Michael Timothy",29,5
"James Charles",30,5
"Charles William",28,5
"Firman Newton",28,5
"Carl Wayne",29,5
"Gary Lee",31,5
"Gary Anthony",31,5
"Arthur Coggshall",29,5
"Brandon Tyler",29,5
"Lester Elmer",32,5
"Henry Gaylon Matthew",27,5
"Ryan Christopher",28,5
"Benjamin Edward",35,5
"Richard Henry",26,5
"James Thomas",29,5
"Christopher Charles",31,5
"James Daniel",27,5
"Charles William",32,5
"William George",33,5
"James Hiram",26,5
Larry,26,5
"William Dighton",28,5
"Derrick Ramon",28,5
"Dick Corwin",30,5
"Robert Kitridge",29,5
Albert,31,5
"Alan Anthony",29,5
"Aldon Jay",31,5
"Marc Allen",30,5
"Robert Fulton",29,5
"David Carlous",27,5
"Edwin Dibrell",25,5
"Frank Lee",31,5
"George Erik",31,5
"Kenneth Royal",27,5
"Walter Merrill",29,5
"Reggie Gene",30,5
"Claude William",32,5
"Elliott Taylor",30,5
"Kristopher Kyle",29,5
Max,30,5
"Stephen Douglas",28,5
"Harold James",27,5
"James Francis",28,5
"Roger Francis",36,5
"Steven Larry",27,5
"Kenneth Lanier",28,5
"Richard Lee",29,5
"Ronald Lawrence",31,5
"Frank Russell",28,5
"Richard Cooper",29,5
"Richard James",30,5
"Kelly Douglas",33,5
"John Weldon",27,5
"Tyler Kali",31,5
"Emil Ogden",29,5
"George J.",29,5
"Charles Carroll",29,5
"Richard Martin",27,5
"James Harlan",28,5
"Edgar Frederick",31,5
"Delmer John",29,5
"Eric Orlando",29,5
"Paul Vernon",32,5
George,32,5
"Jordan M.",28,5
"Edward Harrison",27,5
"Harry Terrell",27,5
"Shawn Wesley",26,5
Alfredo,31,5
"Manuel Alcides",31,5
"Baldomero Pedro",22,5
"Ace Townsend",36,5
"Robert Michael",30,5
"James David",29,5
"Jonathan Scott",31,5
"David George",25,5
"Edward John",27,5
"Walter Ernest",26,5
"Eliezer Jesus",32,5
"Frank Leon",29,5
"Lloyd Cecil",25,5
"Roderick Bernet",29,5
"Arthur Algernon",27,5
Armando,32,5
"David Tilden",34,5
"Alfred Walton",32,5
"Allan Lee",27,5
"Brett Franklin",26,5
"James Drew",28,5
"William Morgan",29,5
"Elvis Augusto",26,5
"Stephen Ralph",28,5
"Jack William",29,5
"Christopher Paul",28,5
"Bradley James",28,5
"Kenneth Lowther",29,5
"Billy Manual",28,5
"Kenneth Joseph",31,5
"Brian Hanly",28,5
"Alexander Thomas",27,5
"John Berton",31,5
"Willy Del Jesus",27,5
"Michael James",28,5
"Lore Verne",30,5
"Howard Douglas",29,5
"Douglas Lee",29,5
"Steven Byrne",27,5
"Charles B.",31,5
Cornelius,32,5
"Richard Lee",27,5
"Bret Edward",28,5
"John Duncan",30,5
"Samuel W.",31,5
"Michael Roswell",33,5
"Herbert Paul",28,5
"Kimera Anotchi",29,5
"Albert C.",29,5
"Antonio Francisco",29,5
"Kimothy Emil",28,5
"Robert Brooks",32,5
"John Woolf",36,5
"Beveric Benton",30,5
"William Lamar",27,5
"George W.",27,5
"Clyde Eugene",31,5
"James Gordon",28,5
"Aloysius Frank",32,5
"Ronald J.",31,5
Juan,27,5
"David Jeffrey",29,5
"John Henne",26,5
"Roland Americo",27,5
"Harry Lee",27,5
"Timothy Dean",30,5
"Delphia Louis",33,5
"Hiram Gabriel",31,5
"Donald Paul",32,5
Joseph,33,5
"Edward James",31,5
"Harry Cooper",25,5
"Kyle Nathaniel",27,5
"Douglas Eugene",30,5
"Mitchell Thomas",29,5
"Bruce Armand",26,5
"John Peter",35,5
"Frank Charles",31,5
"John Edward",27,5
"Milton Joseph",27,5
"Robert Vilarian",29,5
"Richard Alan",28,5
"Elmer Harley",24,5
"Edward Francis",29,5
"Michael Matthew",27,5
"Robert McClure",27,5
"Samuel Edward",31,5
"Roger Clinton",27,5
"Henry J.",29,5
"Hugh Frederick",30,5
"Michael Charles",27,5
"Frederick Oscar",35,5
"William Raymond",30,5
"Jamie Chancellor",29,5
"James Ehrenfeld",30,5
Grant,30,5
Gregory,28,5
"Charles Ernest",29,5
"John Eric",28,5
"Leland Victor",29,5
"Anthony John",27,5
"John Joseph",29,5
"Terrence Christopher",32,5
"James Warren",28,5
"Anton Christian",30,5
"Mark Steven",29,5
"Benjamin Isaac",31,5
"Michael Charles",28,5
"Scott John",29,5
"Claiborne Henry",28,5
"John George",28,5
Taylor,29,5
"Travis George",28,5
"Ryan Adrien",30,5
"Jason Patrick",32,5
"Scott Douglas",27,5
"Bryan Paul",30,5
"Terry Charles",30,5
"James Eric",32,5
"Madison Kyle",25,5
"Albert William",27,5
"Todd Edward",30,5
"Brian James",30,5
"Edward Frank",34,5
"Arthur Edward",28,5
"John Albert",27,5
"Martin Eugene",27,5
"Daniel Alberto",28,5
Everth,27,5
"Fernando Jose",28,5
"Jose Alberto",30,5
"Trevor John",26,5
"Michael Christopher",29,5
"William Gilthorpe",30,5
"Guy Dewey",26,5
"Douglas Edmund",29,5
"Leon James",28,5
"Christopher Michael",28,5
"Carlos Luis",27,5
"John Anthony",29,5
Clydell,25,5
"Arthur Edward",30,5
"Brett Aarion",28,5
"Leon Wilbur",32,5
"George W.",28,5
"Clifford Day",31,5
Robert,28,5
"Louis Peo",29,5
"Robert William",29,5
"Ryan Alan",29,5
"Emory Nicholas",30,5
"Alva Warren",32,5
"Alfred Aloysius",29,5
"Robert Cale",30,5
"Daniel Curren",33,5
"Edmund C.",NULL,5
"Howard Roddy",34,5
"Melvin Earl",32,5
"Rickey Charles",26,5
"Jeffrey Burton",29,5
"John Bradley",29,5
"David Carter",29,5
"Christopher B.",29,5
"Thomas Bernard",28,5
Alexander,30,5
"Leonard Leslie",29,5
Clarence,28,5
"Raymond Leroy",30,5
"Hubert B.",28,5
"Orth Stein",29,5
"Robert Pasquali",26,5
"Merrill Russell",32,5
"Ralph Remick",27,5
"William Millar",32,5
"James P.",31,5
"Steven Montague",28,5
"John Thomas",27,5
"Roy Elliot",29,5
"Roy George",28,5
"Jonathan Reid",30,5
"Carlos Fernando",30,5
"Humberto Figueroa",28,5
"Robert Jackson",27,5
"Joseph Alan",28,5
"James Frederick",27,5
"Clifford Rankin",32,5
"Steven Keith",28,5
"Felipe Javier",28,5
"Stanley Timothy",31,5
